Customer ID,Age,Gender,Annual Income,Spending Score,Potensial
45ab6677-81fe-4519-babd-d1e37f877a96,83,Male,198,38,No
96028839-4704-41ff-8670-37d76cc11ab2,37,Male,184,28,No
b1a1d4e0-c677-4615-954a-6d37c3f8af95,64,Male,87,27,No
2b0fa6ba-6c9a-4939-8460-382cf5ae880a,45,Male,61,29,No
c97eabd2-e9bd-4f5f-a632-fc4429156b7f,31,Male,198,34,No
88be2d29-8bd3-4f00-b856-e889dfb342f2,20,Female,149,82,No
a94b25e1-3c2e-47f9-9737-27f8557d1ac8,72,Female,174,13,No
e0876d2f-deb1-43e5-9415-d0d204e43334,30,Male,46,91,No
757f30fa-6204-478c-9f9d-757e18a51a62,29,Male,41,20,Yes
1e5d1e15-3b61-4a1f-b16d-d60b7950e9ad,57,Male,151,72,No
9eede71f-2ec9-4e36-9ba9-e9d00fd9b527,62,Female,47,46,No
c98c0f2b-94e6-4f38-b8a4-f451bbd7aac9,39,Female,144,78,No
19470a5e-a5af-4150-a86f-14e488d092ae,69,Male,69,65,No
8f199938-402c-4eb4-9d77-380394d82b93,89,Male,96,54,No
9db824e2-ed59-4789-aad3-1cc4486e3ffa,65,Female,107,59,No
1310e1d8-4371-409b-9c9c-867d866bed47,47,Female,149,10,No
0fd21376-8303-4524-b4e0-f579175ad868,37,Female,144,96,No
ff396fa5-0a9d-471b-99c0-0f4452e4628a,82,Female,193,39,No
3e6f65e9-1638-40c7-b513-f3e237bd9ee2,44,Female,32,51,Yes
9346a8cd-2eba-4145-962d-63894a6cc9c2,76,Male,24,38,No
7c39ed4c-2efb-43ac-abed-d8e8b18d0fbe,42,Female,32,33,No
a38ec5c7-d6d4-470b-8f6b-b2c6d54444d9,19,Male,85,83,No
e1337b15-7eea-4e87-a9ac-db2dd5e6d1c8,57,Male,112,71,No
d12a949d-9626-4fe7-ba46-613eec1eaa10,56,Male,137,59,No
32a2254c-21db-4300-8ef8-b0e1ef65b12e,60,Female,56,28,No
60062b24-d876-4272-ba67-c6b4c73aa399,90,Male,40,35,No
faaa57b8-259a-4a86-9500-d9ece440603f,76,Female,100,30,No
24c6bd0f-158a-46ee-8b0a-c23ea59e5965,30,Male,50,15,No
821c661e-a0fb-4104-a45a-299905205623,71,Female,154,91,No
b248a68b-2ddf-45ba-892f-5a5299b5b4f2,25,Male,121,50,Yes
fe3b90d5-acda-4790-b715-63f044fbd423,74,Female,129,63,No
48b9c775-373a-4150-b5bc-87b3a2af3534,41,Female,173,73,No
56913d7a-6fcd-482c-a397-70a240783df3,87,Male,148,71,No
1500c10b-fb53-44dd-80f8-640e20282687,19,Female,175,66,No
486a640b-4c6a-405b-ac91-35836248e301,35,Female,74,55,No
3baf61b7-5e9b-4dc6-aa09-32c338da1a2c,78,Female,56,26,No
4d52f7ee-f3ca-4159-aa44-0d658a9c07d1,70,Male,30,65,No
781f89bc-3c9a-46ae-85a8-5ec8e89a610a,37,Male,109,11,No
3a3b9eae-1fd0-4a85-a911-8f0e7ef37c1c,82,Female,29,91,No
236f4a48-f144-4eb1-9be5-8c5e2e2285d2,80,Female,80,57,No
2f2159d2-db2f-43cc-bdfb-78f93e6fcbbc,80,Female,41,17,No
1016c497-7398-43ed-a5cc-2f967503ea2a,73,Male,65,2,No
eece7408-112e-42d9-ba22-a53bbf5987d0,39,Male,58,85,No
97f2b4f8-2df3-4434-98f7-17d21a617868,35,Female,149,2,No
c5606dbe-390c-4784-8d86-c3418df4c9a4,72,Male,80,35,No
b3128ef7-d49a-48e1-b865-6df355a8fece,51,Male,65,89,No
7a3b9222-ab03-46a3-91a7-6d3c5f6f6a1a,79,Female,20,82,No
db6dc9ac-954c-4f0e-bdb4-34ec6e2457e8,78,Female,60,74,No
a990865f-5707-4da7-9885-a6c035366de4,70,Female,26,20,Yes
9fe2b294-4084-4b4f-b39f-14e5e3057489,62,Female,124,41,No
f1792bd8-b2a0-434b-9944-0df518a10539,72,Male,21,51,Yes
aec0af35-3b92-4097-a7ee-7b04d883d59b,33,Female,57,39,No
e479aa63-ad8d-46ad-b91f-1c94c06f2d80,77,Male,165,73,No
c1e3909d-6c3d-45cc-badf-de3cbf6709ef,69,Male,153,11,No
69e2507d-25db-4d5a-98e4-1ce9376f03e1,21,Male,29,23,Yes
7ea446c0-2b52-4fac-8620-4b84ce1edbde,27,Male,182,9,No
ad545811-08fe-44d2-9e94-a9691f0e9ba7,31,Female,98,41,No
ddda6fe0-6b7d-4712-a925-cc050456de8d,39,Female,117,74,Yes
78fa3ee8-0757-4459-b153-b5cd3801684c,28,Female,124,60,No
3ef2bacb-c20b-4394-977f-6d1c1b98e03e,88,Female,122,14,No
3c8a1ed5-aac0-41db-aa89-e902781ca351,33,Male,119,57,No
3a0d58b9-6e24-43b3-af40-dc11a0e527e9,82,Male,157,49,No
4c131ed8-70d4-44dc-a483-5a8c92fbc0e7,80,Female,188,20,No
8b99b631-2d37-4eba-aee1-2dfab8a58a67,89,Male,68,18,No
d5b9ba7c-086b-49f8-91c9-0a9d02c57287,65,Male,94,27,No
80e96e4f-d1ef-4337-a71b-63f1ef1a5e68,82,Male,69,54,No
c0f0086a-efc1-4fc8-aaf9-90a1dc98e640,18,Female,145,33,No
5d71a3c3-da0e-4a3e-b3e8-fb0ccf57f95f,81,Female,36,89,No
ffc947dd-10f8-4e9c-95d0-30f12c2063c4,53,Male,39,42,No
403a207a-df69-4496-a840-a38f081d0d87,23,Female,92,38,No
0dbdb3bb-682f-4cb8-a371-8e421f39319a,52,Male,69,16,Yes
7a84b56f-2659-4646-b659-ee526cc3e04c,90,Male,180,65,No
108b0bdd-5fa1-4bbf-9cda-ce1aa63a7ed5,71,Male,153,1,No
17e280bc-b99c-48de-8b1d-e48fa6fc0f2f,57,Female,71,42,No
e775e59a-1b2d-4c6f-aa35-0c15ea1ee931,67,Female,185,68,No
2117407a-9aab-4bbc-9fde-db9f457827d8,78,Female,120,93,No
11ff5174-3949-45af-aeb8-106302090fb9,29,Male,45,65,No
e23db070-0994-4b6c-97eb-4cbef10254be,78,Female,147,6,No
8c5577bf-e15e-4c12-ade7-7bca3085d55f,21,Male,87,87,No
0fb5bd5c-47f3-46e8-a3df-9e226a190015,20,Male,46,67,No
5ec85187-be7e-44bb-b30f-3fe37d3c5192,45,Female,65,95,No
daef080e-33ef-431b-9d56-7a89eb3fd2a7,57,Male,80,54,No
83c7e0b4-6731-4a8c-a3cb-d81a0873a070,89,Male,113,80,No
67bb4839-0fa1-4c2b-82ff-e72a5a7d7a23,32,Male,90,71,No
fd4259fc-dca3-485f-b311-4b5e16345ff0,81,Female,23,10,No
fbda7a0f-9d5f-46cf-a33b-45de85cd4464,63,Male,78,9,No
18f12df7-c7d7-44a3-9c8b-52713a8119ad,60,Male,32,98,No
7c972bc6-1804-4496-98a6-95e368b546e2,88,Male,94,40,No
00ede4c5-6ad4-4a93-b3dc-1637ecf1ed31,54,Male,46,39,No
638dcdbc-595d-4502-adb5-f39a93f13ebd,87,Male,56,20,No
d390ba4e-40f7-40f2-a5b3-2f2e9f29c72e,32,Male,58,85,No
44a4cb85-4a69-4324-9f95-2acc07ce1f29,24,Female,64,5,No
1404033d-2181-48e0-9852-a61faf330e85,47,Male,50,52,No
453e53a4-287a-431e-af5d-df6151be4ccb,56,Female,88,83,No
38a2ce2c-4111-4f23-a94f-afa40d53fa6d,55,Female,88,50,No
50bcecbd-1c2c-4c99-ae10-aa28d0930a71,88,Female,70,93,No
a2f384ae-688f-43ac-8e80-61e520a690b0,75,Male,147,24,No
29452d6d-3109-4371-b314-f170e912c36e,54,Female,86,94,No
8b233cb1-3ed3-4534-9ffd-bee85749f170,67,Female,104,53,No
3e65f017-5b6f-482c-82b6-cd7298e6bc9b,80,Male,198,28,No
69d35ab5-6ef7-4ad6-b209-cd832f1a0d78,34,Female,104,65,No
0ad6e390-5b63-446d-92ed-590af3721c56,85,Male,134,46,No
d3010d98-726e-4077-8274-b6f85a26a530,34,Male,82,48,No
70c0debb-3ff4-404e-b572-2944a63ae325,45,Female,195,23,No
9984e3d9-cef1-4e95-97d5-16c74164f9bc,90,Female,147,33,No
31dee36d-62fa-4522-8273-59ebdbc23a99,20,Female,124,27,Yes
c7b61567-964a-45e3-88b0-50502ef7dc3d,41,Female,84,98,No
cad0a90a-f29d-4814-82bf-16c96cc50ac2,39,Female,102,11,No
d3a7b184-3de5-478d-b769-0f44ec530995,76,Male,182,22,No
a7c44755-be68-4978-a331-98420604623e,21,Male,37,9,No
685aad63-2c16-40e0-b0ba-fc8e22fe3f90,49,Male,198,84,No
2be27074-ba0b-43ce-a341-5c075644868c,71,Male,134,70,No
2f266c30-de87-43e4-bac5-c6d46f59a04d,56,Female,166,76,No
4a4032a4-e68e-45e5-ae04-881870afbf0f,44,Male,23,44,Yes
77b3de49-e860-4292-a9cd-cb2ba3ca4c27,50,Male,193,63,No
396cee31-afcd-4fc4-bb24-86d0fa7d8739,27,Female,105,81,No
f4a2e7ce-e86a-48e7-96e1-af08006d3038,50,Male,155,93,No
edb4edb8-b0c7-43a8-8e20-fc9cd049678f,41,Male,154,92,No
892afd20-d6b4-401e-af01-73b2c16094e5,40,Male,50,77,No
7b303a00-5394-4ff1-94a8-3b162fd755cb,63,Male,66,14,Yes
5dfe913b-b2c9-4b63-81de-e03e8b97d2fa,23,Male,198,70,No
dcd3d2aa-d032-4556-a228-b5eb7909bf7f,76,Male,147,98,No
8250e071-8a4f-47fb-8897-41508c1ed393,79,Male,85,20,No
4a5ce3f5-50d7-48e3-95d3-591d94641e29,50,Male,181,59,No
e56f4d4c-3a2a-4c52-8caa-448ae13bb9d3,37,Male,121,82,Yes
5f8ff7c6-e105-4b76-bb40-13f1cd72844b,27,Female,165,32,No
1e559627-2d62-4e7f-806b-7804fd053e03,53,Female,66,5,No
63961924-20ed-434e-bb0a-9367d2462840,27,Male,63,51,Yes
c04ccc79-139a-415d-bd5e-cd1738650f66,82,Male,71,38,No
6029ba07-2872-4773-bf26-0ab8dc6321d2,57,Female,173,64,No
4e4f6dd9-1303-4256-a91b-c45349b4dc53,44,Male,129,16,Yes
1494983a-a724-4589-ad6e-9c9d86a50550,50,Female,80,47,Yes
6f4a1d81-2cb6-408a-a9f3-ccc269851326,86,Female,51,67,No
2b8063c5-b7cd-4056-b570-0ae9d55dfc80,89,Female,131,23,No
9c3d83b5-6ee7-43ac-804c-61139dc551f6,25,Male,86,84,No
de392eb0-bc48-4fd3-90b7-06446aa1551f,31,Male,31,64,No
e83be0fb-297d-4aef-a039-3de03c756311,70,Male,109,5,No
0572897f-b8eb-4fe2-a410-c249a5398b9b,62,Female,97,27,No
e094a3bb-4b65-42cd-9187-1c69cb30888c,80,Male,37,31,No
a8d250f5-57e5-4131-88bc-b1a5ac22f2be,43,Male,190,58,No
226d2087-c014-40f6-b743-3b4e6b3fab54,56,Female,171,37,No
1cda516d-bf10-42b1-898b-c90344fa3c43,40,Male,137,78,No
4d683302-c4d6-4495-a33c-ae563c600207,70,Male,122,87,Yes
d1f30c08-c843-4aa2-8f61-bac987e552dc,65,Male,176,60,No
4f92a82a-668e-4a1d-8537-0ac37c2e2ce5,75,Male,23,90,No
58276323-89d9-4074-8850-eb9f3cdcbd32,81,Male,196,59,No
4c823f88-5965-4c0c-b933-2aff5ee3eb11,47,Male,38,99,No
09db9dfe-d927-44c2-9c8c-c638dca3d66c,86,Male,109,60,No
c048b835-6f77-465e-9442-1d78d39a6a6e,52,Female,38,77,Yes
e998b5c6-ebdb-44bc-a565-7d2f6e62bb49,26,Female,45,9,No
664d285e-c475-493f-a429-63c0799bd7b8,39,Female,98,43,No
7ca54b50-6163-473b-861c-b1f97a7a4a7d,36,Female,32,73,No
054d8032-44bf-465c-80f8-cdfd90caf095,70,Female,121,3,No
121ec49f-3474-4da4-908e-c866b3b3d37c,51,Male,110,74,No
03a90569-3cfd-43fb-93b9-5286db351aeb,65,Male,32,69,No
2c7f8b8f-112a-46ff-b962-436a02679dd4,23,Female,185,68,No
390ae8bd-1da2-4361-94e6-75b47e44a1a1,55,Female,42,50,No
1663c72e-20cb-4726-8930-0eb82e69e17e,84,Female,115,54,No
f9de7a77-5c04-4a60-90c0-e5414d54bedf,70,Female,28,46,Yes
8ae4140f-4138-436a-b741-50ba734bcb2d,78,Female,57,69,No
13681230-31f4-4370-aa06-23aa117cf7ea,42,Male,181,46,No
911bea24-8587-4793-9e30-cc16bf7362a0,62,Female,43,79,Yes
f294d363-029d-44a4-b22b-e9efdcea3f5e,48,Female,26,53,Yes
afcd84e5-0524-4ec4-9a8d-31ff27efe4ac,80,Female,104,37,No
9970e628-1cc4-431d-bcbc-455a254d8a39,20,Female,82,29,No
fd734682-826c-4cfe-9e8b-59bc21e1e3ce,37,Female,171,84,No
d5271831-f9bb-4998-8d35-0e6d6e0cc559,45,Female,134,32,No
5f78f80e-5709-495a-8268-a37627416505,83,Male,101,91,No
641eac8e-0805-4a03-a10a-d5d3d099fa4e,66,Female,99,54,No
3032e198-78fd-4939-8d59-e0c5abb130a6,88,Female,35,25,No
f868a9e1-093a-47f5-9e4d-607a397ed7b7,80,Female,100,7,No
3f886052-810e-4468-8591-180d4fe7d68c,52,Male,25,48,Yes
225b2f6c-787d-46b4-b852-7c9818e13708,38,Female,31,51,Yes
11392a5c-eee1-44e2-a5a6-d1032b0ed9e9,68,Male,97,46,No
f1e75461-b055-4379-ae7c-83ab736a0d1d,88,Female,167,53,No
c334aa5d-932e-48af-b38c-11ac7b47c522,62,Male,154,15,No
9b1d8e1c-1554-4838-851f-6ada0e3ac07b,43,Female,70,2,No
b4f92752-ca1d-4e18-89ee-09756151a8da,31,Male,59,8,No
2773014a-ed51-4e6f-9cfa-2bbac787a5a3,63,Male,74,10,No
eb99d96d-ba08-4bcc-ba20-ba1e844f3471,48,Female,182,39,No
b2cc048c-a0be-44bf-afcd-df1ee9da7a70,32,Female,140,97,No
e18e1f6a-4662-4014-96f0-8493c6ad5614,67,Female,185,41,No
721a2545-e19b-4d03-bdcf-d0fd97c35787,25,Male,179,93,No
9301be2d-6c4c-4877-a089-708a1afcee96,75,Male,82,1,No
e0f2f5cc-26a4-4f64-805e-7b7f5c596e7d,62,Male,124,53,Yes
1bb397e8-f3c1-449f-88de-19aa444f731f,90,Male,175,36,No
d593e51c-fbc2-4f90-9f63-782db0aba301,31,Female,192,38,No
c2b25be3-2fe0-4e96-8c71-a64562da86cd,66,Male,89,53,No
9d2ded43-6da3-4798-9a20-3bae266623bc,45,Female,24,66,No
1f27f717-423d-4170-a922-89e2d9043bae,46,Male,195,98,No
68f3b77f-0539-4723-a748-c597a2c474de,32,Male,101,41,No
8caa23a6-4ee2-40e5-b09f-544bd452e874,48,Female,183,59,No
c03ceddc-a154-4fb6-b17f-628b86a0453b,62,Male,100,60,No
a4e8523f-e0f0-45d4-9bb2-ea98678f535c,19,Male,94,91,No
a85016b0-1ac7-4e82-b482-c349b3f06d94,85,Male,188,38,No
f2fc2eda-1a48-4dcc-b0d7-3551b836c296,47,Female,60,18,Yes
604e0abd-2e16-4cc9-b724-8f0b722f884b,29,Female,199,49,No
4435e9f3-533d-4d53-859a-4ed05a13df61,75,Female,152,78,No
dce16c16-dc4b-4a54-9eec-304e35c33241,70,Male,36,23,Yes
9609378b-0aa7-4e3a-b6bd-5fabf9398ca9,85,Female,66,48,No
bbf101c0-14bf-4fe1-9211-345c781ae707,34,Female,183,73,No
e7d96553-e078-4b40-9787-0c35ab65c822,73,Male,175,44,No
33fbee27-35a1-4714-9982-229394042560,71,Female,69,43,Yes
0c88da72-7fc4-446b-b843-21624d54872f,62,Female,155,55,No
41952d80-916d-410e-9ac8-9cc30fce0ad8,64,Male,94,8,No
feb1affc-0c8f-4dfb-84f9-5dc31dd86ed6,44,Male,123,89,Yes
fc0e4bc0-b55d-48b4-af4e-8fe1d76bd037,35,Male,59,48,No
3da39186-4bb3-456a-8c72-d0c7f3b49fd1,46,Female,166,57,No
2c23947d-b3ac-4c6c-8ed6-d3b1677f0c08,89,Male,125,36,No
3bca7aff-99aa-4b70-9c7c-8a8473d0dcfb,86,Male,41,35,No
ed94572f-d9fb-476d-9bb7-f00b2e551bf1,87,Male,69,17,No
f9dc2141-81f9-4109-b677-0aacf22d8bac,55,Male,114,52,No
b37e4c6a-2353-45af-af6b-46100d3b001a,65,Female,54,98,No
6778511c-be9f-45da-9927-3de63645873a,57,Male,74,41,No
bf03106f-2ae3-4de5-8dd1-77a6db17babd,49,Female,97,49,No
97b52c70-9452-466f-8fd4-e29fef8d5633,80,Male,103,63,No
11a7d17d-a844-499c-80a5-0b31f8921fd7,81,Male,175,47,No
73aa97fa-5a3a-47f9-b51f-5f9e7d29e888,76,Female,178,51,No
c0d1fbf7-49ad-4fe7-bcef-2dfd9f4ff9d6,56,Female,145,51,No
934fa856-2d1d-4b2a-a7e3-cac0438c936e,78,Male,102,38,No
c1be3d1b-dee8-4eec-985c-a9a25602bc6b,50,Male,24,57,Yes
b1dcf6f2-2894-4562-b025-4fcaf8f6fc93,82,Male,39,11,No
e2faf6e8-084c-4266-9e1f-f0b7c11f4bdf,74,Female,29,67,No
f17a55ed-0c45-44af-bd8c-66c2e08c3378,43,Male,187,76,No
26a52001-9448-4a5c-b4a0-8928b63618aa,68,Female,90,14,No
66208de8-0486-4192-b63f-0062b56df9c5,26,Male,162,61,No
2da8723c-5b66-436e-9f06-0f5efdb43231,61,Male,41,77,Yes
1da14839-f471-4e80-899f-c17d9160fb53,18,Female,169,70,No
02a306d0-73b5-4c2b-b5b9-2aaec5473dae,21,Female,21,37,No
015b026e-af9c-4af6-a087-c7966bec8b53,87,Male,109,53,No
5da73c6d-1677-4125-b744-1ed97e1f8de8,65,Male,46,15,No
1c1537ab-b4ab-4ced-a878-3b308829c40a,76,Female,200,59,No
765cd79d-af03-4b15-bbb5-6237c064acb9,88,Female,89,33,No
3cfbdbc6-4bd3-46d9-ae9c-9a0ec779a7e1,27,Male,169,64,No
df7aff5c-66b3-4115-b133-63b1b67e7741,34,Female,46,9,No
0d71f159-c030-4ecb-84b2-efd4920f1b64,59,Male,137,23,No
776864a1-42f8-4d6f-8da4-eab5c427740f,33,Male,159,82,No
2fa27128-d71c-4fe2-a96c-9472265643df,40,Female,27,49,Yes
df4d0bb3-69cc-4c18-91fa-3452d09d557c,48,Female,30,55,Yes
0ee1fbef-ef3a-4f26-b38e-23ee37ba81a3,61,Female,174,98,No
73fab2de-7209-4c39-bdfa-be6142fa4212,64,Male,55,5,No
04895ca1-b834-4888-9ca7-c528daca4a1b,86,Male,100,35,No
3115e980-33a9-48cb-9958-0c5b06c0210d,76,Female,174,27,No
178351dd-be30-4d45-a08d-4dc879779584,55,Female,50,89,No
0a1b408a-d081-4090-b35c-c5636f3a46be,32,Female,138,21,No
28061bd5-ac11-4b2a-b818-e61c5e3a165a,54,Female,42,57,No
944297db-60bd-4724-9a30-eb9dd9331e47,29,Female,28,61,No
dcc4ddfc-cfa2-4afd-8f70-98ee619032f5,36,Female,69,50,Yes
acd44af4-82ad-4e39-b68d-c3f703460078,88,Male,85,30,No
311f036d-2e53-4ff2-94fb-3e5dd194856a,75,Male,135,35,No
5e2efc89-a808-4005-b533-b6d7d247a297,61,Male,35,77,Yes
c37c4101-ce48-47ff-a887-735b8c0419f7,44,Male,53,89,No
44cb64ae-786b-4ef6-ad7b-c84edd01cb0f,86,Male,145,25,No
2dff184b-b27e-45e6-97cc-01e6982e6a1a,32,Male,36,6,No
03f58f54-cf32-484e-b559-bcc306841215,31,Female,105,84,No
43de5986-860f-41a3-b13b-d3b3ecfff2ac,89,Female,96,94,No
085bcbd2-80cf-4753-8504-0da7c5060ecc,26,Male,194,42,No
b8fad959-553b-43a0-9d2c-9cd68151ca14,76,Female,76,25,No
3d5cb7ea-d4c8-4472-bc53-8e758f845847,90,Male,190,1,No
9ff59e35-e054-4e00-8c1d-9a62c028cfbc,74,Female,36,59,No
4622f39e-5ad9-4473-8e09-1b855c72303e,65,Male,187,51,No
b923cc28-748c-43cb-bc10-04d6a4a19f6b,84,Female,85,71,No
30fae8a3-bf0d-481f-8126-42e9f9bc5eac,81,Male,146,90,No
b5aac21f-05ae-40be-8d6f-e02169d80cf7,55,Female,155,46,No
0c086aca-c456-4144-b1f9-ffcb74b36238,43,Female,73,15,Yes
587ea447-5f7d-43b1-b8d0-8542ba80d22a,26,Female,32,52,Yes
714a20f8-fb5a-4c21-9b8d-2202783e168d,69,Female,152,75,No
2bc724db-9c59-4253-8cfa-20c24afd96bb,53,Female,31,49,Yes
1ccd9cf5-4efb-4334-89ac-1537dfa938e0,83,Male,151,50,No
8d825ba8-34c4-45d7-b470-b28dac656b5f,77,Male,136,64,No
36e5e1db-fa30-4edc-b86a-85eb39627c12,37,Male,162,92,No
f0e3e139-5d52-4507-a058-6890df753343,82,Female,110,83,No
dd142f71-a027-4567-977d-e7d39d25c232,31,Male,119,79,No
aa0b5717-2e68-40a4-8d91-bb650c1de7dc,53,Male,182,22,No
cb7b4e44-f352-45b8-9a34-91e32d5e347e,58,Male,122,41,No
64359206-d6ef-4857-bcd7-d77a4c2bd69b,24,Male,172,23,No
7f24deb5-9c8e-4ccd-beda-2d3a43acbbb7,75,Male,128,93,No
0feb4957-141a-4f3d-9d35-ba362a7a93db,85,Male,116,70,No
f5231748-147a-43e0-ada4-93d3dd74652d,40,Male,123,73,Yes
a59ca7b2-da33-4da2-8a57-2c42eeeb8fb7,61,Female,29,82,Yes
68721170-0c08-457a-aa43-9d0be9e6cd41,83,Male,25,24,No
e6a73d16-6e54-4e26-bb00-b89c6e850c38,49,Female,104,69,No
1839117a-ce5e-43ae-bcde-94d7bcd5bb57,49,Female,74,47,Yes
71073e35-61cb-4184-8fb8-abeac39ffaa3,39,Female,87,39,No
e48e8e39-bef5-4659-8070-b59d881f6d74,42,Male,149,40,No
e4d6174b-0311-43b3-ade0-99807929923b,60,Male,108,8,No
6d690709-a7a6-4474-865f-c3040bad3716,26,Female,111,91,No
14b8164d-7292-4cef-b578-c28f04221863,61,Male,36,12,No
5695382e-f364-4b9e-a4a4-39b4a544c6a0,20,Male,37,99,No
687de3ea-5c97-40fd-8ef6-e4fa9db7c864,28,Male,52,68,No
9cc642bd-5626-4ae5-8eb0-fb829d3d1b2f,66,Female,64,65,No
8126a8a8-2ab6-4679-9e30-525c096f119b,41,Female,42,66,No
46b69081-8e64-44ef-8582-fbfff340ec16,24,Male,199,100,No
7a7bccbd-58bc-46cc-ab29-03f7a387c5db,57,Female,97,64,No
a14b4852-eebf-4920-8b24-d8aff2bac3ca,21,Male,62,81,Yes
38e91e7a-5c96-4665-842e-0d04136bf8fa,69,Female,84,91,No
288fe638-02d0-49ed-9c54-f7442dd28ab6,58,Female,99,34,No
0c32c9a3-325b-4d5b-92a6-b7e82a9d0e48,66,Male,54,11,No
283bfa61-c9ae-4e8d-bdcf-2326f33d81c2,83,Male,148,39,No
cf0e0d24-0e63-4767-bed9-5e07114963de,38,Female,148,87,No
e86d1f29-c699-49fc-9b25-a5161fe5b655,74,Male,180,5,No
add1dcb4-5ad0-46ad-be92-b7dc832eed7a,23,Male,24,89,No
c3d3b95d-14f5-4abd-b413-a809f0657a9a,51,Male,184,78,No
c8ff17ea-4aa2-4aee-9ae6-703738850a34,20,Male,156,55,No
cc64a2d1-d30c-4694-84cb-5e26f3dbbbf0,73,Male,176,68,No
c1961005-6d0a-4553-b192-b55351f598db,63,Male,178,70,No
8b15533b-9c87-44e4-8c13-03f30885bca7,66,Male,122,79,Yes
ac27a725-44e7-490e-91f4-2442dc50f130,71,Female,78,84,Yes
295e6dd0-f8e2-4716-bd74-0100f9a16933,25,Female,24,67,No
c1603693-5978-47ce-8eda-420f5597b917,59,Female,72,12,No
869b58bd-5e4b-46a7-8694-12f78508a663,53,Female,55,20,No
c9fba8f5-d45e-4ef6-972a-2a52a636da01,53,Male,68,87,No
7da639df-d886-41ef-ade1-8455396e15e9,41,Male,21,74,Yes
f43e3443-d7af-40f4-a10d-eda97aa32134,28,Male,121,76,Yes
75630588-7d1a-4f68-9b2b-76d47968993f,37,Female,139,94,No
cb1c2ca2-f753-43b2-8265-614b43a967be,48,Male,65,30,No
2b54d649-dd39-4d73-a312-8d5e58c4eb01,84,Male,79,89,No
d7579ea4-adca-439c-a969-6a2f4157211f,49,Female,174,92,No
303b3aef-6022-4c0b-8405-5861a33b7da7,74,Male,88,49,No
b989749f-9f73-414a-a21b-8c95c865b617,67,Male,63,25,Yes
23933ae2-8bb0-45ea-b742-425a493ec94f,84,Male,192,29,No
c6c096d7-b8c1-4bde-adcc-6919f0fca84c,68,Male,116,31,No
bca98482-e9f4-47d0-abea-35a6e2d7881a,33,Male,200,89,No
441cbf7e-916f-4e50-88e0-c2833ba812fd,59,Male,136,91,No
baac694d-6140-4cfe-a286-fc2c8576fd60,22,Male,28,21,Yes
f1cfbd88-eb53-42d8-bf73-081c8dc3546c,31,Female,98,26,No
7334f17d-e265-4225-8195-be9e1ff9be92,62,Female,75,55,Yes
579610aa-4207-473b-9ac8-717e1ab079a9,70,Female,30,29,No
fe52fbfa-4632-43f0-b43e-73c9a7d86136,33,Male,186,41,No
23de6046-a251-4660-af31-ed8f0cc358c0,60,Male,140,35,No
6e2b959a-5966-4bc0-9751-485cee88e2b9,28,Male,164,96,No
a5a3d043-7eff-4a6d-8af1-e9abeaa1c2a1,53,Female,110,60,No
f85d6c8c-426a-4e75-89f9-e52d2970c7d4,66,Male,143,76,No
c2597372-fd53-421e-8e68-5eb2c1e666f2,28,Female,75,53,Yes
5a0c438b-653a-4761-8bd6-3693266446e9,52,Male,155,13,No
26404957-2bb7-41e8-a21f-4d5e787e2427,58,Female,155,96,No
24cd0014-5d32-450f-9cf2-765a1b3f0667,36,Male,35,78,No
a3a9bb88-8cba-4ecf-9cb8-d8909e42a95c,55,Male,197,30,No
861e3cf8-50d7-49e2-9887-3d29a2bbf5fc,29,Male,120,1,No
356ed623-b725-4bc2-b9ee-9bb988b8059a,26,Female,190,89,No
1e362db1-826f-4d5e-a6b8-027e8205e531,38,Male,102,37,No
058e2247-0bf6-4c65-b7c1-6caa4db0e663,76,Female,23,81,No
58a18561-55a3-4f2a-bee7-813751e6643b,52,Female,58,52,No
7315ecb5-fcfb-470a-bf80-1403f75359ab,86,Female,163,62,No
4c3a7681-f383-4fce-93fd-b6cc89b447e6,35,Male,39,96,No
ff011277-675c-4cfa-ac3f-b1777572d1dd,18,Male,167,51,No
9aa62c79-d369-4e07-b795-fd024ae67fd5,65,Female,140,41,No
40433559-37b5-4c6e-8cea-f0b8fff3a7ad,69,Female,184,34,No
b9e78369-b5f9-4aff-bbfb-7c528ab7185e,83,Female,63,29,No
aff06b3b-435e-4870-b8a1-6ae36f737f30,55,Male,91,70,No
1be85e5a-9dff-4747-af8e-a690afca5dbb,30,Male,34,78,No
4973c155-832c-40b9-87ec-535b01cc07a7,44,Male,121,55,Yes
51dffd4e-4e3f-4318-b12c-27ad347ba5b9,76,Male,126,93,No
b1750e23-89d2-4f90-9051-d48331769657,56,Male,108,97,No
1de07ac6-c611-4f3c-adb5-4583e46a31a8,70,Male,162,36,No
d4ee4e77-18b0-4a4e-bab4-9d8b99809a37,32,Female,25,58,No
6494907d-2af1-4ec5-85f7-b965147a2d8a,63,Female,72,36,No
7ca33fa0-48ba-400e-b77f-dce32a5168a1,76,Female,53,71,No
b234e9fa-1b27-416c-b0b0-a94240b7aeec,19,Male,51,21,No
f4278000-0036-4445-a8e6-a9bdbffc69cb,68,Female,125,7,No
7e8a113d-6681-4e8e-a339-4762de2bdd35,87,Female,101,50,No
f546cf08-7f10-4224-98e5-e7021e88eb88,81,Male,90,36,No
1d72a544-ba61-4459-b843-6f79694e20b4,79,Male,170,8,No
